Homo sapiens	GO:0032924	activin receptor signaling pathway	13	0.0002
Homo sapiens	GO:0048762	mesenchymal cell differentiation	13	0.0002
Homo sapiens	GO:0035904	aorta development	13	0.0002
Homo sapiens	GO:0048842	positive regulation of axon extension involved in axon guidance	13	0.0002
Homo sapiens	GO:0006489	dolichyl diphosphate biosynthetic process	13	0.0002
Homo sapiens	GO:0002360	T cell lineage commitment	13	0.0002
Homo sapiens	GO:0072717	cellular response to actinomycin D	13	0.0002
Homo sapiens	GO:1900119	positive regulation of execution phase of apoptosis	13	0.0002
Homo sapiens	GO:1990144	intrinsic apoptotic signaling pathway in response to hypoxia	13	0.0002
Homo sapiens	GO:0047496	vesicle transport along microtubule	12	0.0002
Homo sapiens	GO:0050482	arachidonic acid secretion	12	0.0002
Homo sapiens	GO:0032481	positive regulation of type I interferon production	12	0.0002
Homo sapiens	GO:0060100	positive regulation of phagocytosis, engulfment	12	0.0002
Homo sapiens	GO:0007603	phototransduction, visible light	12	0.0002
Homo sapiens	GO:0045494	photoreceptor cell maintenance	12	0.0002
Homo sapiens	GO:0035522	monoubiquitinated histone H2A deubiquitination	12	0.0002
Homo sapiens	GO:0019886	antigen processing and presentation of exogenous peptide antigen via MHC class II	12	0.0002
Homo sapiens	GO:0007223	Wnt signaling pathway, calcium modulating pathway	12	0.0002
Homo sapiens	GO:1901223	negative regulation of NIK/NF-kappaB signaling	12	0.0002
Homo sapiens	GO:1902017	regulation of cilium assembly	12	0.0002
Homo sapiens	GO:0006777	Mo-molybdopterin cofactor biosynthetic process	12	0.0002
Homo sapiens	GO:0046596	regulation of viral entry into host cell	12	0.0002
Homo sapiens	GO:0008637	apoptotic mitochondrial changes	12	0.0002
Homo sapiens	GO:0045629	negative regulation of T-helper 2 cell differentiation	12	0.0002
Homo sapiens	GO:0045920	negative regulation of exocytosis	12	0.0002
Homo sapiens	GO:0046632	alpha-beta T cell differentiation	12	0.0002
Homo sapiens	GO:0021904	dorsal/ventral neural tube patterning	12	0.0002
Homo sapiens	GO:0019079	viral genome replication	12	0.0002
Homo sapiens	GO:0048245	eosinophil chemotaxis	12	0.0002
Homo sapiens	GO:0051924	regulation of calcium ion transport	12	0.0002
Homo sapiens	GO:0010596	negative regulation of endothelial cell migration	12	0.0002
Homo sapiens	GO:0040037	negative regulation of fibroblast growth factor receptor signaling pathway	12	0.0002
Homo sapiens	GO:0008089	anterograde axonal transport	12	0.0002
Homo sapiens	GO:0035418	protein localization to synapse	12	0.0002
Homo sapiens	GO:0050807	regulation of synapse organization	12	0.0002
Homo sapiens	GO:0070269	pyroptosis	12	0.0002
Homo sapiens	GO:0097194	execution phase of apoptosis	12	0.0002
Homo sapiens	GO:1901673	regulation of mitotic spindle assembly	12	0.0002
Homo sapiens	GO:0007405	neuroblast proliferation	12	0.0002
Homo sapiens	GO:0007418	ventral midline development	12	0.0002
Homo sapiens	GO:0030901	midbrain development	12	0.0002
Homo sapiens	GO:1900180	regulation of protein localization to nucleus	12	0.0002
Homo sapiens	GO:2000679	positive regulation of transcription regulatory region DNA binding	12	0.0002
Homo sapiens	GO:0080182	histone H3-K4 trimethylation	12	0.0002
Homo sapiens	GO:0003283	atrial septum development	12	0.0002
Homo sapiens	GO:0032227	negative regulation of synaptic transmission, dopaminergic	12	0.0002
Homo sapiens	GO:0006264	mitochondrial DNA replication	12	0.0002
Homo sapiens	GO:0022904	respiratory electron transport chain	12	0.0002
Homo sapiens	GO:0003179	heart valve morphogenesis	12	0.0002
Homo sapiens	GO:0007281	germ cell development	12	0.0002
Homo sapiens	GO:0051896	regulation of protein kinase B signaling	12	0.0002
Homo sapiens	GO:0035235	ionotropic glutamate receptor signaling pathway	12	0.0002
Homo sapiens	GO:0140039	cell-cell adhesion in response to extracellular stimulus	12	0.0002
Homo sapiens	GO:0007221	positive regulation of transcription of Notch receptor target	12	0.0002
Homo sapiens	GO:0007386	compartment pattern specification	12	0.0002
Homo sapiens	GO:0010812	negative regulation of cell-substrate adhesion	12	0.0002
Homo sapiens	GO:0010832	negative regulation of myotube differentiation	12	0.0002
Homo sapiens	GO:0014807	regulation of somitogenesis	12	0.0002
Homo sapiens	GO:0035914	skeletal muscle cell differentiation	12	0.0002
Homo sapiens	GO:0045608	negative regulation of inner ear auditory receptor cell differentiation	12	0.0002
Homo sapiens	GO:0071228	cellular response to tumor cell	12	0.0002
Homo sapiens	GO:2000737	negative regulation of stem cell differentiation	12	0.0002
Homo sapiens	GO:1904753	negative regulation of vascular associated smooth muscle cell migration	12	0.0002
Homo sapiens	GO:0002183	cytoplasmic translational initiation	12	0.0002
Homo sapiens	GO:1903146	regulation of autophagy of mitochondrion	12	0.0002
Homo sapiens	GO:2001171	positive regulation of ATP biosynthetic process	12	0.0002
Homo sapiens	GO:0010838	positive regulation of keratinocyte proliferation	12	0.0002
Homo sapiens	GO:0046849	bone remodeling	12	0.0002
Homo sapiens	GO:0002028	regulation of sodium ion transport	12	0.0002
Homo sapiens	GO:0010830	regulation of myotube differentiation	12	0.0002
Homo sapiens	GO:0050765	negative regulation of phagocytosis	12	0.0002
Homo sapiens	GO:0071225	cellular response to muramyl dipeptide	12	0.0002
Homo sapiens	GO:0050832	defense response to fungus	12	0.0002
Homo sapiens	GO:0051482	positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G protein-coupled signaling pathway	12	0.0002
Homo sapiens	GO:0051258	protein polymerization	12	0.0002
Homo sapiens	GO:0090277	positive regulation of peptide hormone secretion	12	0.0002
Homo sapiens	GO:0090218	positive regulation of lipid kinase activity	12	0.0002
Homo sapiens	GO:1904714	regulation of chaperone-mediated autophagy	12	0.0002
Homo sapiens	GO:0007043	cell-cell junction assembly	12	0.0002
Homo sapiens	GO:0001957	intramembranous ossification	12	0.0002
Homo sapiens	GO:0045906	negative regulation of vasoconstriction	12	0.0002
Homo sapiens	GO:0033314	mitotic DNA replication checkpoint signaling	12	0.0002
Homo sapiens	GO:1902166	negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	12	0.0002
Homo sapiens	GO:0006301	postreplication repair	12	0.0002
Homo sapiens	GO:0098761	cellular response to interleukin-7	12	0.0002
Homo sapiens	GO:0090170	regulation of Golgi inheritance	12	0.0002
Homo sapiens	GO:0045776	negative regulation of blood pressure	12	0.0002
Homo sapiens	GO:0033044	regulation of chromosome organization	12	0.0002
Homo sapiens	GO:0043315	positive regulation of neutrophil degranulation	12	0.0002
Homo sapiens	GO:0045963	negative regulation of dopamine metabolic process	12	0.0002
Homo sapiens	GO:0071872	cellular response to epinephrine stimulus	12	0.0002
Homo sapiens	GO:0051290	protein heterotetramerization	12	0.0002
Homo sapiens	GO:1902618	cellular response to fluoride	12	0.0002
Homo sapiens	GO:1990182	exosomal secretion	12	0.0002
Homo sapiens	GO:0032836	glomerular basement membrane development	12	0.0002
Homo sapiens	GO:0055119	relaxation of cardiac muscle	12	0.0002
Homo sapiens	GO:0061635	regulation of protein complex stability	12	0.0002
Homo sapiens	GO:0045814	negative regulation of gene expression, epigenetic	12	0.0002
Homo sapiens	GO:0033148	positive regulation of intracellular estrogen receptor signaling pathway	12	0.0002
Homo sapiens	GO:0048539	bone marrow development	12	0.0002
Homo sapiens	GO:0048630	skeletal muscle tissue growth	12	0.0002
Homo sapiens	GO:0048633	positive regulation of skeletal muscle tissue growth	12	0.0002
Homo sapiens	GO:1902894	negative regulation of miRNA transcription	12	0.0002
Homo sapiens	GO:0031503	protein-containing complex localization	12	0.0002
Homo sapiens	GO:0060394	negative regulation of pathway-restricted SMAD protein phosphorylation	12	0.0002
Homo sapiens	GO:0062009	secondary palate development	12	0.0002
Homo sapiens	GO:0043535	regulation of blood vessel endothelial cell migration	12	0.0002
Homo sapiens	GO:0042129	regulation of T cell proliferation	12	0.0002
Homo sapiens	GO:0045742	positive regulation of epidermal growth factor receptor signaling pathway	12	0.0002
Homo sapiens	GO:0034101	erythrocyte homeostasis	12	0.0002
Homo sapiens	GO:0043029	T cell homeostasis	12	0.0002
Homo sapiens	GO:0050665	hydrogen peroxide biosynthetic process	12	0.0002
Homo sapiens	GO:1904385	cellular response to angiotensin	12	0.0002
Homo sapiens	GO:1904754	positive regulation of vascular associated smooth muscle cell migration	12	0.0002
Homo sapiens	GO:0034103	regulation of tissue remodeling	12	0.0002
Homo sapiens	GO:1904628	cellular response to phorbol 13-acetate 12-myristate	12	0.0002
Homo sapiens	GO:2000650	negative regulation of sodium ion transmembrane transporter activity	12	0.0002
Homo sapiens	GO:0001550	ovarian cumulus expansion	12	0.0002
Homo sapiens	GO:0060350	endochondral bone morphogenesis	12	0.0002
Homo sapiens	GO:0007218	neuropeptide signaling pathway	12	0.0002
Homo sapiens	GO:0010501	RNA secondary structure unwinding	12	0.0002
Homo sapiens	GO:0006268	DNA unwinding involved in DNA replication	12	0.0002
Homo sapiens	GO:0043392	negative regulation of DNA binding	12	0.0002
Homo sapiens	GO:0030970	retrograde protein transport, ER to cytosol	12	0.0002
Homo sapiens	GO:0045930	negative regulation of mitotic cell cycle	12	0.0002
Homo sapiens	GO:0071354	cellular response to interleukin-6	12	0.0002
Homo sapiens	GO:0090331	negative regulation of platelet aggregation	12	0.0002
Homo sapiens	GO:0008045	motor neuron axon guidance	12	0.0002
Homo sapiens	GO:0006139	nucleobase-containing compound metabolic process	12	0.0002
Homo sapiens	GO:0032785	negative regulation of DNA-templated transcription, elongation	12	0.0002
Homo sapiens	GO:0007422	peripheral nervous system development	12	0.0002
Homo sapiens	GO:0045124	regulation of bone resorption	12	0.0002
Homo sapiens	GO:0045104	intermediate filament cytoskeleton organization	12	0.0002
Homo sapiens	GO:0051797	regulation of hair follicle development	12	0.0002
Homo sapiens	GO:0055088	lipid homeostasis	12	0.0002
Homo sapiens	GO:0071803	positive regulation of podosome assembly	12	0.0002
Homo sapiens	GO:0035794	positive regulation of mitochondrial membrane permeability	12	0.0002
Homo sapiens	GO:0032479	regulation of type I interferon production	12	0.0002
Homo sapiens	GO:0072711	cellular response to hydroxyurea	12	0.0002
Homo sapiens	GO:0044319	wound healing, spreading of cells	12	0.0002
Homo sapiens	GO:0019371	cyclooxygenase pathway	12	0.0002
Homo sapiens	GO:0002309	T cell proliferation involved in immune response	12	0.0002
Homo sapiens	GO:0036003	positive regulation of transcription from RNA polymerase II promoter in response to stress	12	0.0002
Homo sapiens	GO:0051097	negative regulation of helicase activity	12	0.0002
Homo sapiens	GO:0070245	positive regulation of thymocyte apoptotic process	12	0.0002
Homo sapiens	GO:0030451	regulation of complement activation, alternative pathway	11	0.0001
Homo sapiens	GO:0001878	response to yeast	11	0.0001
Homo sapiens	GO:0006120	mitochondrial electron transport, NADH to ubiquinone	11	0.0001
Homo sapiens	GO:0010524	positive regulation of calcium ion transport into cytosol	11	0.0001
Homo sapiens	GO:0032471	negative regulation of endoplasmic reticulum calcium ion concentration	11	0.0001
Homo sapiens	GO:0070242	thymocyte apoptotic process	11	0.0001
Homo sapiens	GO:0030178	negative regulation of Wnt signaling pathway	11	0.0001
Homo sapiens	GO:0042501	serine phosphorylation of STAT protein	11	0.0001
Homo sapiens	GO:0032026	response to magnesium ion	11	0.0001
Homo sapiens	GO:2000060	positive regulation of ubiquitin-dependent protein catabolic process	11	0.0001
Homo sapiens	GO:0018027	peptidyl-lysine dimethylation	11	0.0001
Homo sapiens	GO:0048208	COPII vesicle coating	11	0.0001
Homo sapiens	GO:0009968	negative regulation of signal transduction	11	0.0001
Homo sapiens	GO:0048247	lymphocyte chemotaxis	11	0.0001
Homo sapiens	GO:0090280	positive regulation of calcium ion import	11	0.0001
Homo sapiens	GO:0002042	cell migration involved in sprouting angiogenesis	11	0.0001
Homo sapiens	GO:0007154	cell communication	11	0.0001
Homo sapiens	GO:0031584	activation of phospholipase D activity	11	0.0001
Homo sapiens	GO:0031274	positive regulation of pseudopodium assembly	11	0.0001
Homo sapiens	GO:0006297	nucleotide-excision repair, DNA gap filling	11	0.0001
Homo sapiens	GO:0001578	microtubule bundle formation	11	0.0001
Homo sapiens	GO:0051443	positive regulation of ubiquitin-protein transferase activity	11	0.0001
Homo sapiens	GO:0070194	synaptonemal complex disassembly	11	0.0001
Homo sapiens	GO:1901990	regulation of mitotic cell cycle phase transition	11	0.0001
Homo sapiens	GO:0006567	threonine catabolic process	11	0.0001
Homo sapiens	GO:0009097	isoleucine biosynthetic process	11	0.0001
Homo sapiens	GO:0031016	pancreas development	11	0.0001
Homo sapiens	GO:0045880	positive regulation of smoothened signaling pathway	11	0.0001
Homo sapiens	GO:0046639	negative regulation of alpha-beta T cell differentiation	11	0.0001
Homo sapiens	GO:0060174	limb bud formation	11	0.0001
Homo sapiens	GO:0060523	prostate epithelial cord elongation	11	0.0001
Homo sapiens	GO:0060664	epithelial cell proliferation involved in salivary gland morphogenesis	11	0.0001
Homo sapiens	GO:0060017	parathyroid gland development	11	0.0001
Homo sapiens	GO:0060037	pharyngeal system development	11	0.0001
Homo sapiens	GO:0060065	uterus development	11	0.0001
Homo sapiens	GO:2000617	positive regulation of histone H3-K9 acetylation	11	0.0001
Homo sapiens	GO:0046827	positive regulation of protein export from nucleus	11	0.0001
Homo sapiens	GO:0048535	lymph node development	11	0.0001
Homo sapiens	GO:0010226	response to lithium ion	11	0.0001
Homo sapiens	GO:0045453	bone resorption	11	0.0001
Homo sapiens	GO:0001706	endoderm formation	11	0.0001
Homo sapiens	GO:0045646	regulation of erythrocyte differentiation	11	0.0001
Homo sapiens	GO:0000956	nuclear-transcribed mRNA catabolic process	11	0.0001
Homo sapiens	GO:0016486	peptide hormone processing	11	0.0001
Homo sapiens	GO:0032804	negative regulation of low-density lipoprotein particle receptor catabolic process	11	0.0001
Homo sapiens	GO:0043043	peptide biosynthetic process	11	0.0001
Homo sapiens	GO:0006516	glycoprotein catabolic process	11	0.0001
Homo sapiens	GO:0035912	dorsal aorta morphogenesis	11	0.0001
Homo sapiens	GO:0022614	membrane to membrane docking	11	0.0001
Homo sapiens	GO:0009912	auditory receptor cell fate commitment	11	0.0001
Homo sapiens	GO:0060740	prostate gland epithelium morphogenesis	11	0.0001
Homo sapiens	GO:0016925	protein sumoylation	11	0.0001
Homo sapiens	GO:0030278	regulation of ossification	11	0.0001
Homo sapiens	GO:0006563	L-serine metabolic process	11	0.0001
Homo sapiens	GO:0019264	glycine biosynthetic process from serine	11	0.0001
Homo sapiens	GO:0046653	tetrahydrofolate metabolic process	11	0.0001
Homo sapiens	GO:0046826	negative regulation of protein export from nucleus	11	0.0001
Homo sapiens	GO:1905259	negative regulation of nitrosative stress-induced intrinsic apoptotic signaling pathway	11	0.0001
Homo sapiens	GO:0006684	sphingomyelin metabolic process	11	0.0001
Homo sapiens	GO:0006685	sphingomyelin catabolic process	11	0.0001
Homo sapiens	GO:0008203	cholesterol metabolic process	11	0.0001
Homo sapiens	GO:0072655	establishment of protein localization to mitochondrion	11	0.0001
Homo sapiens	GO:1903298	negative regulation of hypoxia-induced intrinsic apoptotic signaling pathway	11	0.0001
Homo sapiens	GO:0033673	negative regulation of kinase activity	11	0.0001
Homo sapiens	GO:0060368	regulation of Fc receptor mediated stimulatory signaling pathway	11	0.0001
Homo sapiens	GO:1902219	negative regulation of intrinsic apoptotic signaling pathway in response to osmotic stress	11	0.0001
Homo sapiens	GO:0034983	peptidyl-lysine deacetylation	11	0.0001
Homo sapiens	GO:0035871	protein K11-linked deubiquitination	11	0.0001
Homo sapiens	GO:0010881	regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion	11	0.0001
Homo sapiens	GO:0060314	regulation of ryanodine-sensitive calcium-release channel activity	11	0.0001
Homo sapiens	GO:0006283	transcription-coupled nucleotide-excision repair	11	0.0001
Homo sapiens	GO:0007274	neuromuscular synaptic transmission	11	0.0001
Homo sapiens	GO:2000601	positive regulation of Arp2/3 complex-mediated actin nucleation	11	0.0001
Homo sapiens	GO:0045040	protein insertion into mitochondrial outer membrane	11	0.0001
Homo sapiens	GO:1905323	telomerase holoenzyme complex assembly	11	0.0001
Homo sapiens	GO:0051650	establishment of vesicle localization	11	0.0001
Homo sapiens	GO:1904872	regulation of telomerase RNA localization to Cajal body	11	0.0001
Homo sapiens	GO:0048680	positive regulation of axon regeneration	11	0.0001
Homo sapiens	GO:0060346	bone trabecula formation	11	0.0001
Homo sapiens	GO:2000767	positive regulation of cytoplasmic translation	11	0.0001
Homo sapiens	GO:0045773	positive regulation of axon extension	11	0.0001
Homo sapiens	GO:1903010	regulation of bone development	11	0.0001
Homo sapiens	GO:0060382	regulation of DNA strand elongation	11	0.0001
Homo sapiens	GO:1904507	positive regulation of telomere maintenance in response to DNA damage	11	0.0001
Homo sapiens	GO:0040012	regulation of locomotion	11	0.0001
Homo sapiens	GO:0032700	negative regulation of interleukin-17 production	11	0.0001
Homo sapiens	GO:0007041	lysosomal transport	11	0.0001
Homo sapiens	GO:0031122	cytoplasmic microtubule organization	11	0.0001
Homo sapiens	GO:0000380	alternative mRNA splicing, via spliceosome	11	0.0001
Homo sapiens	GO:0045763	negative regulation of cellular amino acid metabolic process	11	0.0001
Homo sapiens	GO:0048009	insulin-like growth factor receptor signaling pathway	11	0.0001
Homo sapiens	GO:0031424	keratinization	11	0.0001
Homo sapiens	GO:0001963	synaptic transmission, dopaminergic	11	0.0001
Homo sapiens	GO:0042136	neurotransmitter biosynthetic process	11	0.0001
Homo sapiens	GO:0042755	eating behavior	11	0.0001
Homo sapiens	GO:0017156	calcium-ion regulated exocytosis	11	0.0001
Homo sapiens	GO:0050999	regulation of nitric-oxide synthase activity	11	0.0001
Homo sapiens	GO:2000318	positive regulation of T-helper 17 type immune response	11	0.0001
Homo sapiens	GO:0034333	adherens junction assembly	11	0.0001
Homo sapiens	GO:0055010	ventricular cardiac muscle tissue morphogenesis	11	0.0001
Homo sapiens	GO:0006406	mRNA export from nucleus	11	0.0001
Homo sapiens	GO:0050771	negative regulation of axonogenesis	11	0.0001
Homo sapiens	GO:1904044	response to aldosterone	11	0.0001
Homo sapiens	GO:0030030	cell projection organization	11	0.0001
Homo sapiens	GO:0043652	engulfment of apoptotic cell	11	0.0001
Homo sapiens	GO:0051926	negative regulation of calcium ion transport	11	0.0001
Homo sapiens	GO:0060347	heart trabecula formation	11	0.0001
Homo sapiens	GO:0010941	regulation of cell death	11	0.0001
Homo sapiens	GO:0070613	regulation of protein processing	11	0.0001
Homo sapiens	GO:0071404	cellular response to low-density lipoprotein particle stimulus	11	0.0001
Homo sapiens	GO:1904996	positive regulation of leukocyte adhesion to vascular endothelial cell	11	0.0001
Homo sapiens	GO:0032024	positive regulation of insulin secretion	11	0.0001
Homo sapiens	GO:0031290	retinal ganglion cell axon guidance	11	0.0001
Homo sapiens	GO:1904161	DNA synthesis involved in UV-damage excision repair	11	0.0001
Homo sapiens	GO:0043305	negative regulation of mast cell degranulation	11	0.0001
Homo sapiens	GO:0030521	androgen receptor signaling pathway	11	0.0001
Homo sapiens	GO:0034314	Arp2/3 complex-mediated actin nucleation	11	0.0001
Homo sapiens	GO:0021897	forebrain astrocyte development	11	0.0001
Homo sapiens	GO:0032228	regulation of synaptic transmission, GABAergic	11	0.0001
Homo sapiens	GO:0048820	hair follicle maturation	11	0.0001
Homo sapiens	GO:0038065	collagen-activated signaling pathway	11	0.0001
Homo sapiens	GO:0017157	regulation of exocytosis	11	0.0001
Homo sapiens	GO:0030500	regulation of bone mineralization	11	0.0001
Homo sapiens	GO:0010761	fibroblast migration	11	0.0001
Homo sapiens	GO:1903706	regulation of hemopoiesis	11	0.0001
Homo sapiens	GO:0006720	isoprenoid metabolic process	11	0.0001
Homo sapiens	GO:0033386	geranylgeranyl diphosphate biosynthetic process	11	0.0001
Homo sapiens	GO:0009048	dosage compensation by inactivation of X chromosome	11	0.0001
Homo sapiens	GO:0010586	miRNA metabolic process	11	0.0001
Homo sapiens	GO:0045647	negative regulation of erythrocyte differentiation	11	0.0001
Homo sapiens	GO:0007044	cell-substrate junction assembly	11	0.0001
Homo sapiens	GO:0002637	regulation of immunoglobulin production	11	0.0001
Homo sapiens	GO:0035458	cellular response to interferon-beta	11	0.0001
Homo sapiens	GO:0072577	endothelial cell apoptotic process	11	0.0001
Homo sapiens	GO:2000010	positive regulation of protein localization to cell surface	11	0.0001
Homo sapiens	GO:0006486	protein glycosylation	11	0.0001
Homo sapiens	GO:0035773	insulin secretion involved in cellular response to glucose stimulus	11	0.0001
Homo sapiens	GO:0090271	positive regulation of fibroblast growth factor production	11	0.0001
Homo sapiens	GO:0016032	viral process	11	0.0001
Homo sapiens	GO:0062100	positive regulation of programmed necrotic cell death	11	0.0001
Homo sapiens	GO:0072331	signal transduction by p53 class mediator	11	0.0001
Homo sapiens	GO:0090343	obsolete positive regulation of cell aging	11	0.0001
Homo sapiens	GO:0097252	oligodendrocyte apoptotic process	11	0.0001
Homo sapiens	GO:1901525	negative regulation of mitophagy	11	0.0001
Homo sapiens	GO:1902253	regulation of intrinsic apoptotic signaling pathway by p53 class mediator	11	0.0001
Homo sapiens	GO:1902749	regulation of cell cycle G2/M phase transition	11	0.0001
Homo sapiens	GO:1903451	negative regulation of G1 to G0 transition	11	0.0001
Homo sapiens	GO:1904024	negative regulation of glucose catabolic process to lactate via pyruvate	11	0.0001
Homo sapiens	GO:1905856	negative regulation of pentose-phosphate shunt	11	0.0001
Homo sapiens	GO:1990248	regulation of transcription from RNA polymerase II promoter in response to DNA damage	11	0.0001
Homo sapiens	GO:2000269	regulation of fibroblast apoptotic process	11	0.0001
Homo sapiens	GO:0007032	endosome organization	10	0.0001
Homo sapiens	GO:0008543	fibroblast growth factor receptor signaling pathway	10	0.0001
Homo sapiens	GO:0009755	hormone-mediated signaling pathway	10	0.0001
Homo sapiens	GO:0060338	regulation of type I interferon-mediated signaling pathway	10	0.0001
Homo sapiens	GO:0035108	limb morphogenesis	10	0.0001
Homo sapiens	GO:0033173	calcineurin-NFAT signaling cascade	10	0.0001
Homo sapiens	GO:0016056	rhodopsin mediated signaling pathway	10	0.0001
Homo sapiens	GO:0140014	mitotic nuclear division	10	0.0001
Homo sapiens	GO:0032060	bleb assembly	10	0.0001
Homo sapiens	GO:0042532	negative regulation of tyrosine phosphorylation of STAT protein	10	0.0001
Homo sapiens	GO:0060334	regulation of interferon-gamma-mediated signaling pathway	10	0.0001
Homo sapiens	GO:0038110	interleukin-2-mediated signaling pathway	10	0.0001
Homo sapiens	GO:0001508	action potential	10	0.0001
Homo sapiens	GO:0001523	retinoid metabolic process	10	0.0001
Homo sapiens	GO:0072359	circulatory system development	10	0.0001
Homo sapiens	GO:1902230	negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage	10	0.0001
Homo sapiens	GO:0010818	T cell chemotaxis	10	0.0001
Homo sapiens	GO:0043149	stress fiber assembly	10	0.0001
Homo sapiens	GO:0048665	neuron fate specification	10	0.0001
Homo sapiens	GO:0071314	cellular response to cocaine	10	0.0001
Homo sapiens	GO:0001780	neutrophil homeostasis	10	0.0001
Homo sapiens	GO:0042119	neutrophil activation	10	0.0001
Homo sapiens	GO:0045627	positive regulation of T-helper 1 cell differentiation	10	0.0001
Homo sapiens	GO:0071621	granulocyte chemotaxis	10	0.0001
Homo sapiens	GO:0070189	kynurenine metabolic process	10	0.0001
Homo sapiens	GO:0097053	L-kynurenine catabolic process	10	0.0001
Homo sapiens	GO:0007194	negative regulation of adenylate cyclase activity	10	0.0001
Homo sapiens	GO:0045955	negative regulation of calcium ion-dependent exocytosis	10	0.0001
Homo sapiens	GO:0090312	positive regulation of protein deacetylation	10	0.0001
Homo sapiens	GO:0008306	associative learning	10	0.0001
Homo sapiens	GO:0048265	response to pain	10	0.0001
Homo sapiens	GO:0060978	angiogenesis involved in coronary vascular morphogenesis	10	0.0001
Homo sapiens	GO:0034138	toll-like receptor 3 signaling pathway	10	0.0001
Homo sapiens	GO:0060081	membrane hyperpolarization	10	0.0001
Homo sapiens	GO:0048170	positive regulation of long-term neuronal synaptic plasticity	10	0.0001
Homo sapiens	GO:0050910	detection of mechanical stimulus involved in sensory perception of sound	10	0.0001
Homo sapiens	GO:1905784	regulation of anaphase-promoting complex-dependent catabolic process	10	0.0001
Homo sapiens	GO:0007077	mitotic nuclear membrane disassembly	10	0.0001
Homo sapiens	GO:0007094	mitotic spindle assembly checkpoint signaling	10	0.0001
Homo sapiens	GO:0010591	regulation of lamellipodium assembly	10	0.0001
Homo sapiens	GO:0043304	regulation of mast cell degranulation	10	0.0001
Homo sapiens	GO:0050904	diapedesis	10	0.0001
Homo sapiens	GO:0030162	regulation of proteolysis	10	0.0001
Homo sapiens	GO:0048468	cell development	10	0.0001
Homo sapiens	GO:0048617	embryonic foregut morphogenesis	10	0.0001
Homo sapiens	GO:0048859	formation of anatomical boundary	10	0.0001
Homo sapiens	GO:0060484	lung-associated mesenchyme development	10	0.0001
Homo sapiens	GO:0060662	salivary gland cavitation	10	0.0001
Homo sapiens	GO:0060916	mesenchymal cell proliferation involved in lung development	10	0.0001
Homo sapiens	GO:0061053	somite development	10	0.0001
Homo sapiens	GO:0072205	metanephric collecting duct development	10	0.0001
Homo sapiens	GO:0035799	ureter maturation	10	0.0001
Homo sapiens	GO:0042421	norepinephrine biosynthetic process	10	0.0001
Homo sapiens	GO:0009913	epidermal cell differentiation	10	0.0001
Homo sapiens	GO:0005977	glycogen metabolic process	10	0.0001
Homo sapiens	GO:0099072	regulation of postsynaptic membrane neurotransmitter receptor levels	10	0.0001
Homo sapiens	GO:0003170	heart valve development	10	0.0001
Homo sapiens	GO:0006836	neurotransmitter transport	10	0.0001
Homo sapiens	GO:0046889	positive regulation of lipid biosynthetic process	10	0.0001
Homo sapiens	GO:0051549	positive regulation of keratinocyte migration	10	0.0001
Homo sapiens	GO:0002902	regulation of B cell apoptotic process	10	0.0001
Homo sapiens	GO:0045636	positive regulation of melanocyte differentiation	10	0.0001
Homo sapiens	GO:0032915	positive regulation of transforming growth factor beta2 production	10	0.0001
Homo sapiens	GO:0003252	negative regulation of cell proliferation involved in heart valve morphogenesis	10	0.0001
Homo sapiens	GO:0010614	negative regulation of cardiac muscle hypertrophy	10	0.0001
Homo sapiens	GO:0031960	response to corticosteroid	10	0.0001
Homo sapiens	GO:0060956	endocardial cell differentiation	10	0.0001
Homo sapiens	GO:0003400	regulation of COPII vesicle coating	10	0.0001
Homo sapiens	GO:1902236	negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway	10	0.0001
Homo sapiens	GO:0010821	regulation of mitochondrion organization	10	0.0001
Homo sapiens	GO:1901799	negative regulation of proteasomal protein catabolic process	10	0.0001
Homo sapiens	GO:0060674	placenta blood vessel development	10	0.0001
Homo sapiens	GO:0072574	hepatocyte proliferation	10	0.0001
Homo sapiens	GO:0071375	cellular response to peptide hormone stimulus	10	0.0001
Homo sapiens	GO:0090162	establishment of epithelial cell polarity	10	0.0001
Homo sapiens	GO:0031145	anaphase-promoting complex-dependent catabolic process	10	0.0001
Homo sapiens	GO:0010564	regulation of cell cycle process	10	0.0001
Homo sapiens	GO:0097484	dendrite extension	10	0.0001
Homo sapiens	GO:0019934	cGMP-mediated signaling	10	0.0001
Homo sapiens	GO:0006379	mRNA cleavage	10	0.0001
Homo sapiens	GO:1900226	negative regulation of NLRP3 inflammasome complex assembly	10	0.0001
Homo sapiens	GO:0060770	negative regulation of epithelial cell proliferation involved in prostate gland development	10	0.0001
Homo sapiens	GO:0097066	response to thyroid hormone	10	0.0001
Homo sapiens	GO:0000289	nuclear-transcribed mRNA poly(A) tail shortening	10	0.0001
Homo sapiens	GO:0032526	response to retinoic acid	10	0.0001
Homo sapiens	GO:0048545	response to steroid hormone	10	0.0001
Homo sapiens	GO:0010922	positive regulation of phosphatase activity	10	0.0001
